Year,Month,State,Ozone,CO,SO2,NO2,PM10,PM2.5
2021,8,Andhra Pradesh,24.099141093369177,0.6442940040860214,9.147025063046597,21.188958172580644,61.243406009319,27.288164748207887
2021,8,Arunachal Pradesh,12.809005023225806,0.2452756083870967,28.931958649032257,5.251877045290322,29.940436575483872,9.535592364516129
2021,8,Assam,23.61955792688172,0.6143637104946236,22.346340883189963,8.260310044186381,103.82910313799285,52.964145
2021,8,Bihar,32.13742020778643,0.9419062378197998,7.22594729788654,27.504957907775307,142.05748729354838,65.72501123354839
2021,8,Chandigarh,40.604998793978496,0.7585854729462366,7.087120449720429,30.90994840344086,91.54873637849462,44.14976225548387
2021,8,Chhattisgarh,17.55797226,0.721384558,10.95072235,33.28609626,58.92661372,42.0941967
2021,8,Delhi,22.40684679208602,0.9527977012946236,7.664494010806451,27.176227930268816,115.46208310967742,40.689989670752695
2021,8,Gujarat,16.27793677898263,0.6377332254491315,11.531296995707198,13.441972474243176,71.32244353870968,37.20854743024814
2021,8,Haryana,27.42536672639551,0.5814688803436184,11.908942469635344,18.029352666367465,105.33106056718093,40.14208287068723
2021,8,Himachal Pradesh,65.11646707,0.596966068,28.65698603,18.75348643,142.547485,58.96892216
2021,8,Jammu and Kashmir,6.166129032258064,0.2638709677419354,6.170576307741935,10.946331329032258,78.28,24.73935483870968
2021,8,Jharkhand,46.68387324,4.986901408,14.86428571,14.24147887,105.8316484,82.60571429
2021,8,Karnataka,19.48552555501152,0.5688074861013824,10.733820161428572,17.400999080529953,45.14365086632488,19.777061668018437
2021,8,Kerala,26.227047047788016,0.978853261281106,15.872058121184333,16.475348161981568,40.83444473990783,22.7643840162212
2021,8,Madhya Pradesh,34.58524553562724,0.717844947888889,14.921247603512544,23.50849383526882,87.36443312921146,34.09964660915771
2021,8,Maharashtra,23.915560101573803,0.9113310701246334,15.998668786041057,23.595735268450635,86.48353634838709,36.59799730770283
2021,8,Meghalaya ,7.780898876,0.541333333,8.514944444,14.25653631,39.85819355,19.3056051
2021,8,Nagaland,8.84451612903226,0.282258064516129,27.184838709677415,2.660322580645161,44.108387096774194,17.09935483870968
2021,8,Odisha,38.92412002,0.606495381,8.730087159,19.03920359,134.1505236,60.51482899
2021,8,Puducherry,38.9458064516129,0.6006451612903226,8.61516129032258,9.58774193548387,36.52612903225806,12.482903225806451
2021,8,Punjab,24.5747311827957,0.6681182795698924,8.808494623655914,13.532682662956988,75.43322580645162,35.53693548387097
2021,8,Rajasthan,39.090802269330645,0.7293636367935483,9.87984459935242,25.86898288846774,106.81472279185483,44.46340741493548
2021,8,Sikkim,25.74752665,0.29336887,17.75347548,3.02042735,32.14306878,16.2701737
2021,8,Tamil Nadu,16.390321844596773,0.8804516252459678,13.864840431330649,14.477916018407257,59.1080508403629,25.401666132076613
2021,8,Telangana,16.493864301290323,0.6012442669677419,8.442456554645162,17.028339564946236,67.69180630895161,29.859702115134407
2021,8,Tripura,16.43284569,0.881322645,30.93310621,12.54981964,110.2892647,65.51108932
2021,8,Uttar Pradesh,24.37381259110599,0.774693445690586,10.553955687544438,17.685970879493087,95.81229733548388,35.96606744142857
2021,8,Uttarakhand,18.6948,0.79012987,3.162631579,18.22220779,75.58415584000001,30.91714286
2021,8,West Bengal,26.030732967344917,0.5550805886650124,7.774265255980149,17.079263406327545,53.85777566104218,26.686917797866005
2021,9,Andhra Pradesh,23.947042672703702,0.6425849020888889,9.16202291197778,21.48139898477778,60.86203995985185,26.65514572537037
2021,9,Arunachal Pradesh,12.131610381333331,0.260902924,29.978381208,6.0445458936000005,44.22556892266667,13.214446042666667
2021,9,Assam,23.20179534814815,0.6404527278518518,24.324190636666668,8.26997083525926,106.38803133148149,53.51856108518518
2021,9,Bihar,34.393286947586205,1.0003470036666668,7.77013615154023,29.008059486551726,147.58370844712644,68.79371428206896
2021,9,Chandigarh,32.776989702222224,0.7691337868888889,7.155316683555555,26.18427038444445,63.57665262222223,30.95862860888889
2021,9,Chhattisgarh,17.55797226,0.721384558,10.95072235,33.28609626,58.926613720000006,42.0941967
2021,9,Delhi,23.28110595502222,1.0506687357822222,8.525241842255555,24.939097356166663,84.39333666166668,32.91127865288889
2021,9,Gujarat,17.10533858817949,0.6792164486564103,9.009212716589744,11.508114922256407,50.18507692307693,26.45976923076923
2021,9,Haryana,27.03693788746377,0.6168353848985507,8.20381273142029,19.039807946478263,75.81074754884057,30.075671400072466
2021,9,Himachal Pradesh,65.11646707,0.596966068,28.65698603,18.75348643,142.547485,58.96892216
2021,9,Jammu and Kashmir,5.395879936833333,0.3813333333333333,14.918,11.968559322666668,147.47667534966666,25.951
2021,9,Jharkhand,46.68387324,4.986901408,14.86428571,14.24147887,105.8316484,82.60571429
2021,9,Karnataka,20.076251038392854,0.5949210398190476,10.16128423140476,15.43471474625,45.69964641228572,19.55293129457143
2021,9,Kerala,27.16765913685714,0.9285152869714286,9.520184839980953,18.02520984857143,43.65488397952381,22.20543702552381
2021,9,Madhya Pradesh,34.16554302666666,0.7233264293703704,15.394917257037037,23.39069276,80.35310453,31.494401089444445
2021,9,Maharashtra,24.302593630666664,0.943485762708586,16.832962665656567,24.025992100631317,88.59642482757575,36.43631545063636
2021,9,Meghalaya ,7.780898876,0.541333333,8.514944444,14.25653631,39.85819355,19.3056051
2021,9,Nagaland,8.859666666666667,0.2966666666666667,28.799333333333333,2.6626666666666665,39.92633333333333,12.724666666666668
2021,9,Odisha,38.92412002,0.606495381,8.730087159,19.03920359,134.1505236,60.51482899
2021,9,Puducherry,47.578,0.594,8.821333333333333,7.010000000000001,36.93966666666667,14.409666666666668
2021,9,Punjab,22.95727777777778,0.6376111111111111,8.828888888888889,13.836944444444445,56.26305555555556,27.38022222222222
2021,9,Rajasthan,38.662026475725,0.7390544232883333,9.7526631540725,25.64034390891667,101.91776827075,42.437331812433335
2021,9,Sikkim,25.74752665,0.29336887,17.75347548,3.02042735,32.14306878,16.2701737
2021,9,Tamil Nadu,16.542217399041665,0.852328641375,14.159396324166666,14.534405271458333,59.42591462233334,25.448231992291667
2021,9,Telangana,16.13721818838889,0.5658153437444444,8.57740870156111,16.3765056115,64.05761935880557,29.07877007080556
2021,9,Tripura,16.43284569,0.8813226449999999,30.93310621,12.54981964,110.2892647,65.51108932
2021,9,Uttar Pradesh,23.40550623072789,0.7259418016666667,11.140772169217689,17.862340004251703,73.6277207459864,31.749441452809524
2021,9,Uttarakhand,18.6948,0.79012987,3.162631579,18.22220779,75.58415584,30.91714286
2021,9,West Bengal,24.258374051102567,0.6117114800820512,7.820742177128205,17.49673462179487,46.36594149435897,21.25338925335897
2021,10,Andhra Pradesh,26.193657222401438,0.6561578033691756,8.896344059462367,21.29673595035842,72.15616586594982,34.59845148655914
2021,10,Arunachal Pradesh,36.64833262709678,0.304422184516129,31.99714310451613,6.102786348645162,54.41313121548387,18.723980041290325
2021,10,Assam,23.28398966021505,0.6752815764014336,25.585115222293908,8.378050236616488,113.41398747670252,56.86566385125448
2021,10,Bihar,33.828711245561735,1.0637615383348165,7.894475114500556,30.501431010467183,160.41529280011125,74.619629743693
2021,10,Chandigarh,44.20793952301075,0.8726857582150538,8.435062203268817,32.229008735698926,94.90151642150538,45.66765369849463
2021,10,Chhattisgarh,17.55797226,0.721384558,10.95072235,33.28609626,58.92661372,42.0941967
2021,10,Delhi,29.491612903225807,1.2699414909806452,9.173881720430106,40.79512264419355,190.114636555914,76.87518364258065
2021,10,Gujarat,21.661515732977666,0.8765417326054591,15.128396654218362,16.237799414292805,105.8676997853598,52.57304668399504
2021,10,Haryana,32.28168623479663,0.7462616770757362,9.812062444768584,22.6093666916129,146.74537478948108,69.09388600652173
2021,10,Himachal Pradesh,65.11646707,0.596966068,28.65698603,18.75348643,142.547485,58.96892216
2021,10,Jammu and Kashmir,12.016485756612903,0.8496774193548388,14.367096774193548,14.240645161290322,59.130645161290325,20.175483870967746
2021,10,Jharkhand,46.68387324,4.986901408,14.86428571,14.24147887,105.8316484,82.60571429
2021,10,Karnataka,26.38183719153226,0.6658849806912444,11.292610170276498,17.65057176313364,58.412304482615205,26.40772135889401
2021,10,Kerala,23.267798094147462,0.8923633228387097,5.914484154308756,20.948323837788017,44.465464423778805,21.776205795391707
2021,10,Madhya Pradesh,43.87114159297491,0.8775223672437276,18.103201008530466,30.5510386381362,122.12948689265232,46.782997863638
2021,10,Maharashtra,26.993180485288367,0.9924331564692084,16.519255206001958,26.209642212038123,103.6053773718475,44.004361256324536
2021,10,Meghalaya ,7.780898876,0.541333333,8.514944444,14.25653631,39.85819355,19.3056051
2021,10,Nagaland,9.061935483870968,0.3412903225806452,29.538387096774198,2.669032258064516,49.35870967741936,19.712903225806453
2021,10,Odisha,38.92412002,0.606495381,8.730087159,19.03920359,134.1505236,60.51482899
2021,10,Puducherry,36.79419354838709,0.7319354838709677,8.564193548387097,10.45032258064516,35.251612903225805,17.905483870967743
2021,10,Punjab,27.85032258064516,0.7910752688172044,10.23241935483871,20.545902960322582,117.70037634408602,55.79048387096775
2021,10,Rajasthan,40.55976194675,0.7779482701016128,9.798554276771776,28.84220869491936,112.23676311443548,47.83132676977419
2021,10,Sikkim,25.74752665,0.29336887,17.75347548,3.02042735,32.14306878,16.2701737
2021,10,Tamil Nadu,16.879122819153228,0.8713110169032258,13.83396580108871,14.369022482701611,59.12184605745968,27.03268435181452
2021,10,Telangana,19.451805547392475,0.6496307755376344,8.350464355510752,19.32108176747312,85.05956055779569,39.738132170698925
2021,10,Tripura,16.43284569,0.881322645,30.93310621,12.54981964,110.2892647,65.51108932
2021,10,Uttar Pradesh,29.46106193959842,0.9790922950961158,13.44457976406188,26.528529599440425,146.1757156044108,65.69499678376563
2021,10,Uttarakhand,18.6948,0.79012987,3.162631579,18.22220779,75.58415584000001,30.91714286
2021,10,West Bengal,30.099090204392063,0.7923794723970224,9.40543014203474,21.113953599255584,91.99903610024812,47.14747347099256
2021,11,Andhra Pradesh,32.2861972462963,0.6612139562962963,10.38946472851852,19.496482664814817,67.35574651111111,35.728690435185186
2021,11,Arunachal Pradesh,66.88717260766667,0.3366233918333333,34.478708557,8.0034776569,63.97070614066667,18.196556954
2021,11,Assam,22.99409164444444,0.7310453204444444,18.449449895925923,8.214637501925926,124.93954461111112,63.90442686111111
2021,11,Bihar,37.03050914395402,1.23440494805977,7.490280169342529,37.63521140947127,217.3527620913793,106.30725646756322
2021,11,Chandigarh,42.01665636888889,1.0848004535555555,8.249427794666667,40.88415927333333,113.31954151111113,56.45918416444445
2021,11,Chhattisgarh,17.55797226,0.7189495171777779,11.258950278194444,32.99154412088889,59.53317104044444,41.802059541944445
2021,11,Delhi,30.03688453173333,2.208070422131111,12.095057524466668,68.83534565405556,392.82015777444445,247.419634646
2021,11,Gujarat,23.73489364597436,0.9533866954666668,17.926956306333334,17.598182457641027,128.92828322897435,66.79212438735898
2021,11,Haryana,28.36448529991305,1.469866967811594,10.746942597594204,32.225185599855074,276.01173196710147,156.58593306536233
2021,11,Himachal Pradesh,65.11646707,0.596966068,28.65698603,18.75348643,142.547485,58.96892216
2021,11,Jammu and Kashmir,8.135466035,0.6623333333333333,13.563333333333333,16.551666666666666,110.56133333333334,24.738666666666667
2021,11,Jharkhand,46.68387324,4.986901408,14.86428571,14.24147887,105.8316484,82.60571429
2021,11,Karnataka,24.80065785535714,0.6860323128952381,11.83257304345238,18.162063233392857,57.83055577252381,28.82525675009524
2021,11,Kerala,18.58140265866667,0.7724591453714285,6.989083965676191,21.873133982857144,51.12043462571428,25.05639786057143
2021,11,Madhya Pradesh,49.22441339703703,1.0763006140592593,21.572565405185188,37.836044611851854,159.4067718388889,72.65532701537037
2021,11,Maharashtra,28.07784995809091,1.029593366268687,17.16202248917172,29.571722519277778,114.09350581858584,51.7344162310303
2021,11,Meghalaya ,7.780898876,0.541333333,8.514944444,14.25653631,39.85819355,19.3056051
2021,11,Nagaland,9.085666666666668,0.3886666666666666,30.269,2.661,71.62433333333334,29.300666666666665
2021,11,Odisha,38.92412002,0.606495381,8.730087159,19.03920359,134.1505236,60.51482899
2021,11,Puducherry,33.555,0.716,8.746,12.079333333333333,30.89633333333333,20.790333333333333
2021,11,Punjab,26.053043198666668,1.1644059378222222,12.818637105111112,38.23424362144445,196.53028205444448,99.1254416448889
2021,11,Rajasthan,41.40062028008333,0.8618391303166667,10.172596487405832,33.184190684166666,124.8102453725,56.31311467300001
2021,11,Sikkim,25.74752665,0.29336887,17.75347548,3.02042735,32.14306878,16.2701737
2021,11,Tamil Nadu,15.089956392,0.8883056820541667,14.561888594916669,15.1729840879375,53.97067953979167,26.45986741752084
2021,11,Telangana,19.415774695555555,0.6604270626666666,7.9604117517777775,18.40438102541667,83.19276296222222,39.60676489111111
2021,11,Tripura,16.43284569,0.8813226449999999,30.93310621,12.54981964,110.2892647,65.51108932
2021,11,Uttar Pradesh,29.55647160415646,1.6237920067619047,15.13140260365306,44.57282527170068,248.7573880557823,144.8902478882585
2021,11,Uttarakhand,18.6948,0.79012987,3.162631579,18.22220779,75.58415584,30.91714286
2021,11,West Bengal,39.69235150920513,0.985132697846154,14.176743589743593,31.877324744230773,169.27028665564103,83.42785624684616
2021,12,Andhra Pradesh,36.3513991578853,0.6828603123297491,10.5686379662724,22.78333093243728,83.62147052544803,45.9740428844086
2021,12,Arunachal Pradesh,67.79815771935485,0.3869507640322581,34.810374702258066,8.940594319645163,70.77977261741935,22.01709851419355
2021,12,Assam,22.53916595268817,0.8075256071827956,17.16815479437276,8.129697239082438,130.6704908476703,68.86096851075268
2021,12,Bihar,32.63104882460512,1.2383579503248054,6.866019458562848,45.493545766184646,243.1743750256952,129.2231536164405
2021,12,Chandigarh,30.19009006064516,1.2199975861720431,8.531406289290322,50.982449595913984,131.20893577634408,70.03335262322581
2021,12,Chhattisgarh,17.55797226,0.7135578463333334,11.614055076344084,32.42943951204301,58.89596372569893,40.27138513817204
2021,12,Delhi,21.94253264464516,1.9418487215268816,11.01479760432258,59.75484232182795,328.0257962032258,214.2560322580645
2021,12,Gujarat,18.17676105032258,0.986349453975186,20.315302494863523,27.89371643007444,122.64427178908188,64.92150133225806
2021,12,Haryana,23.688509717349227,1.2952441849859746,8.961914721136045,33.05581911914446,213.3542517159888,117.8641050596774
2021,12,Himachal Pradesh,65.11646707,0.596966068,28.65698603,18.75348643,142.547485,58.96892216
2021,12,Jammu and Kashmir,6.465750395,0.5385703930645162,13.966440769354838,11.298454529032258,100.92649362741936,26.37999344516129
2021,12,Jharkhand,46.68387324,4.986901408,14.86428571,14.24147887,105.8316484,82.60571429
2021,12,Karnataka,26.78896882920507,0.6587320135115207,10.70673446062212,20.812856019470047,76.51541972956221,39.11896990525346
2021,12,Kerala,24.523005894746543,0.8430385620368663,11.015248001824885,22.692000314285718,77.19389174451612,40.50134867760369
2021,12,Madhya Pradesh,46.76834589405018,0.9776103414336916,19.86648847498208,35.071450824516134,150.97520373853047,71.40188675252688
2021,12,Maharashtra,28.83783169257087,1.08754024014174,19.275520549872923,30.175486161715543,124.77303387614856,57.25469164863148
2021,12,Meghalaya ,7.780898876,0.541333333,8.514944444,14.25653631,39.85819355,19.3056051
2021,12,Nagaland,8.839677419354837,0.4545161290322581,31.13064516129032,2.6287096774193546,74.43369814,33.45975415677419
2021,12,Odisha,38.92412002,0.606495381,8.730087159,19.03920359,134.1505236,60.51482899
2021,12,Puducherry,46.402580645161294,0.6951612903225807,9.066129032258065,15.667741935483871,62.72451612903226,36.80064516129032
2021,12,Punjab,24.04520309548387,1.1496939183225807,14.653143435053764,24.01555834333333,166.4755417731183,83.60096503268818
2021,12,Rajasthan,41.41934259191129,0.8146660120370968,9.901368792900808,30.328507082016127,119.47849698540324,52.70675418912903
2021,12,Sikkim,25.74752665,0.29336887,17.75347548,3.02042735,32.14306878,16.2701737
2021,12,Tamil Nadu,18.540598774919356,0.8396646491209678,14.96857151669355,15.52142845407258,63.87818923052419,31.172180253266127
2021,12,Telangana,20.36569225827957,0.6896851271827956,8.261193113784946,21.10175354344086,95.8300649335484,46.54737421010752
2021,12,Tripura,16.43284569,0.881322645,30.93310621,12.54981964,110.2892647,65.51108932
2021,12,Uttar Pradesh,23.46824763087557,1.4141738735450955,13.994483304048718,38.5380907339368,188.0452816961817,106.29978265691244
2021,12,Uttarakhand,18.6948,0.79012987,3.162631579,18.22220779,75.58415584000001,30.91714286
2021,12,West Bengal,29.876198022729525,1.1782001301439209,15.842923938560794,38.65114950682382,193.2736858240695,93.55939390838712
2022,1,Andhra Pradesh,35.34107450451613,0.6805305632258064,10.17315409530466,21.989567491577063,83.12544902007168,43.20470349175627
2022,1,Arunachal Pradesh,52.344488894193546,0.5181788341935484,39.970668326451616,10.12607059367742,82.68204947870969,30.153441633548383
2022,1,Assam,22.80094764731183,0.8350166466093191,16.88184655064516,8.031525196071685,134.65823278315412,73.34359173566308
2022,1,Bihar,30.894604407786428,1.3447886619377083,4.89438104959288,41.37816255975528,220.79326744304785,130.26095298567296
2022,1,Chandigarh,30.91902229247312,0.9931402238709678,8.09536023139785,30.394240156989248,117.51891113978496,69.90469435268817
2022,1,Chhattisgarh,17.55797226,0.7070487480591399,11.315272520967742,32.716936205806455,58.06455720032258,40.25895714569892
2022,1,Delhi,19.646842575483877,1.4637196892688171,8.819396010913978,42.27580974602151,252.0258879182796,163.4801737367742
2022,1,Gujarat,15.580634935732007,0.8326948819851117,18.39501207171216,21.614528861439204,120.82303109429282,64.41594178806452
2022,1,Haryana,20.69281546769986,0.9258472705399718,9.43436913908836,27.676449440561008,156.78732324474055,91.41481422636748
2022,1,Himachal Pradesh,65.11646707,0.596966068,28.65698603,18.75348643,142.547485,58.96892216
2022,1,Jammu and Kashmir,6.890645161290324,0.2902185058387097,11.526451612903225,4.3025806451612905,196.81483870967745,27.348709677419357
2022,1,Jharkhand,46.68387324,4.986901408,14.86428571,14.24147887,105.8316484,82.60571429
2022,1,Karnataka,27.89853644498848,0.6210631994423963,11.125024604262672,19.261842719642857,75.51755474468894,34.15659663336405
2022,1,Kerala,25.896646447741936,0.8379180196497696,12.240373366336405,20.01052565990783,73.65547934156682,37.39097796866359
2022,1,Madhya Pradesh,43.13799542129033,0.8992786396451613,19.0246884637276,31.41137913992832,134.25837578154122,63.30959284571685
2022,1,Maharashtra,29.925643329990223,1.0480870781260998,19.39269875372434,29.00120916391984,125.58043619120234,52.52073370729228
2022,1,Meghalaya ,7.780898876,0.541333333,8.514944444,14.25653631,39.85819355,19.3056051
2022,1,Nagaland,9.759354838709678,0.4690322580645161,32.19838709677419,2.610967741935484,80.85032258064517,41.87451612903225
2022,1,Odisha,38.92412002,0.606495381,8.730087159,19.03920359,134.1505236,60.51482899
2022,1,Puducherry,32.038325864193546,0.565483870967742,9.550645161290324,10.992903225806453,52.71612903225807,29.29096774193548
2022,1,Punjab,19.31578653741936,0.7944086021505375,10.866989247311828,18.86010752688172,111.2683870967742,53.113010752688176
2022,1,Rajasthan,40.180300200596776,0.7931646826548386,10.054827435866128,28.97126020274193,117.7432126933871,51.12825464664516
2022,1,Sikkim,25.74752665,0.29336887,17.75347548,3.02042735,32.14306878,16.2701737
2022,1,Tamil Nadu,17.384085156935484,0.872325253641129,15.696016019435485,14.298157953891128,58.22250470082661,27.57868227768145
2022,1,Telangana,19.68496645182796,0.6428034067526881,7.996166232064516,19.30436107032258,88.9189422782258,42.40669136244623
2022,1,Tripura,16.43284569,0.881322645,30.93310621,12.54981964,110.2892647,65.51108932
2022,1,Uttar Pradesh,20.110831271079658,1.154643956903226,12.74177128770902,27.08621670760369,155.99292683522054,88.91591761204083
2022,1,Uttarakhand,18.6948,0.79012987,3.162631579,18.22220779,75.58415584000001,30.91714286
2022,1,West Bengal,30.097728712828783,1.1018869802084368,15.602219580148882,34.301921549007446,183.6293154300248,92.94173539131512
2022,2,Andhra Pradesh,33.15848595678571,0.626973421063492,9.582195825785714,23.39844484257937,81.0900143184127,40.093125525595234
2022,2,Arunachal Pradesh,18.636643661071428,0.3599536341071429,39.93468773964286,9.84444034667857,72.53611372214286,30.291668165
2022,2,Assam,22.920655136507936,0.7546723045714285,16.422555716031745,8.20196554425397,128.19768746825395,67.91455479960317
2022,2,Bihar,39.595172351231525,1.05425758169335,6.591244224157636,39.177954149679806,194.8009137657636,102.3712509629064
2022,2,Chandigarh,42.4775,0.8760714285714286,10.539880952380951,34.87702380952381,118.98571428571428,64.14214285714286
